node_id,name,cell_type,logic_depth,fanout,fan_in,slack_ns,cell_delay_ps,drive_strength,cell_area_um2,congestion_score,is_critical
104,BUF_2_D04_00104,Buffer,4,8,2,0.039055,21,2,0.692,0.1589,0
105,REG_16_D06_00105,Register,6,3,1,0.022382,36,16,2.721,0.0853,0
106,REG_8_D06_00106,Register,6,11,3,-0.027243,42,8,1.793,0.6962,1
107,REG_8_D05_00107,Register,5,7,2,0.113775,38,8,2.265,0.1077,0
108,BUF_8_D06_00108,Buffer,6,7,2,0.071293,38,8,2.005,0.1042,0
109,LOG_2_D04_00109,Logic,4,7,1,0.052188,21,2,0.819,0.3258,0
110,LOG_4_D08_00110,Logic,8,6,3,0.031667,31,4,1.192,0.2408,0
111,LOG_4_D08_00111,Logic,8,3,2,0.146995,11,4,1.543,0.3587,0
112,BUF_1_D07_00112,Buffer,7,4,2,0.121005,35,1,0.485,0.3823,0
113,LOG_4_D12_00113,Logic,12,14,5,-0.034611,56,4,1.101,0.6079,1
114,REG_8_D01_00114,Register,1,7,1,0.105129,21,8,2.842,0.077,0
115,LOG_4_D06_00115,Logic,6,5,3,0.057244,21,4,0.916,0.3009,0
116,LOG_2_D12_00116,Logic,12,14,5,-0.063089,59,2,0.992,0.7379,1
117,LOG_8_D06_00117,Logic,6,8,4,0.133997,23,8,2.511,0.2215,0
118,LOG_1_D03_00118,Logic,3,6,4,0.096535,9,1,0.482,0.3072,0
119,LOG_4_D06_00119,Logic,6,5,3,0.092781,33,4,1.498,0.228,0
120,BUF_4_D08_00120,Buffer,8,7,2,0.031663,20,4,1.652,0.0604,0
121,BUF_16_D02_00121,Buffer,2,4,2,0.062572,35,16,2.872,0.093,0
122,REG_4_D02_00122,Register,2,2,3,0.094625,29,4,1.083,0.0879,0
123,BUF_4_D08_00123,Buffer,8,3,2,0.081378,7,4,1.588,0.1268,0
124,LOG_2_D08_00124,Logic,8,8,3,0.084539,39,2,0.836,0.1108,0
125,LOG_4_D11_00125,Logic,11,14,5,-0.043027,59,4,1.627,0.7699,1
126,LOG_4_D04_00126,Logic,4,2,4,0.049641,14,4,0.908,0.2355,0
127,BUF_8_D03_00127,Buffer,3,6,3,0.073034,36,8,1.979,0.0537,0
128,REG_8_D05_00128,Register,5,4,1,0.084491,40,8,2.132,0.1349,0
129,LOG_16_D07_00129,Logic,7,7,2,0.043132,20,16,5.147,0.24,0
130,PRT_2_D05_00130,Port,5,5,3,0.064871,16,2,0.716,0.4341,0
131,BUF_16_D08_00131,Buffer,8,5,4,0.032229,8,16,2.771,0.0587,0
132,PRT_1_D05_00132,Port,5,5,2,0.108703,19,1,0.48,0.3772,0
133,LOG_8_D06_00133,Logic,6,7,3,0.11893,28,8,2.615,0.2743,0
134,LOG_8_D02_00134,Logic,2,3,1,0.043643,39,8,1.791,0.2266,0
135,REG_8_D05_00135,Register,5,7,1,0.022684,20,8,2.734,0.3957,0
136,LOG_8_D01_00136,Logic,1,4,4,0.111622,18,8,2.123,0.0923,0
137,PRT_4_D06_00137,Port,6,3,1,0.112985,12,4,1.285,0.2973,0
138,LOG_4_D06_00138,Logic,6,1,2,0.146125,32,4,0.912,0.1562,0
139,REG_16_D02_00139,Register,2,7,2,0.006295,35,16,3.196,0.0689,0
140,REG_1_D04_00140,Register,4,3,4,0.018253,45,1,0.462,0.3284,0
141,BUF_8_D02_00141,Buffer,2,3,4,0.038738,27,8,2.673,0.4918,0
142,LOG_16_D07_00142,Logic,7,6,2,0.041351,33,16,3.643,0.0678,0
143,BUF_16_D04_00143,Buffer,4,3,3,0.051934,43,16,3.213,0.2608,0
144,BUF_16_D08_00144,Buffer,8,5,3,0.083533,45,16,3.913,0.2543,0
145,LOG_16_D06_00145,Logic,6,13,3,-0.014039,29,16,5.321,0.5694,1
146,LOG_1_D08_00146,Logic,8,3,3,0.051777,12,1,0.555,0.3384,0
147,LOG_1_D03_00147,Logic,3,3,1,0.034301,11,1,0.564,0.2684,0
148,REG_1_D08_00148,Register,8,5,1,0.058121,9,1,0.636,0.3227,0
149,LOG_8_D08_00149,Logic,8,2,4,0.121148,40,8,2.815,0.0773,0
150,REG_2_D01_00150,Register,1,5,1,0.111474,9,2,0.984,0.4255,0
151,LOG_2_D04_00151,Logic,4,7,2,0.033002,41,2,0.823,0.3456,0
152,BUF_2_D02_00152,Buffer,2,6,4,0.10687,11,2,0.917,0.2422,0
153,BUF_4_D06_00153,Buffer,6,3,4,0.14036,40,4,1.576,0.4561,0
154,LOG_4_D07_00154,Logic,7,6,2,0.086656,40,4,1.188,0.1463,0
155,LOG_2_D07_00155,Logic,7,1,1,0.147529,38,2,0.997,0.3181,0
156,LOG_16_D05_00156,Logic,5,4,2,0.129079,22,16,4.336,0.0598,0
157,BUF_4_D03_00157,Buffer,3,2,1,0.071754,21,4,1.612,0.1202,0
158,LOG_1_D05_00158,Logic,5,5,1,0.087721,18,1,0.595,0.3061,0
159,REG_8_D03_00159,Register,3,8,1,0.091309,41,8,1.626,0.1852,0
160,LOG_16_D06_00160,Logic,6,6,4,0.065396,19,16,5.672,0.4405,0
161,BUF_2_D07_00161,Buffer,7,1,3,0.081036,41,2,0.731,0.1937,0
162,BUF_16_D03_00162,Buffer,3,1,4,0.145801,41,16,2.988,0.3888,0
163,LOG_16_D07_00163,Logic,7,3,2,0.053744,8,16,3.977,0.2641,0
164,LOG_16_D07_00164,Logic,7,3,2,0.074734,30,16,3.328,0.1391,0
165,BUF_1_D04_00165,Buffer,4,4,1,0.043607,41,1,0.473,0.2435,0
166,LOG_4_D06_00166,Logic,6,6,2,0.051507,6,4,1.035,0.3172,0
167,LOG_4_D08_00167,Logic,8,3,4,0.011507,17,4,1.025,0.4182,0
168,BUF_4_D02_00168,Buffer,2,2,1,0.040242,14,4,0.911,0.3295,0
169,BUF_2_D06_00169,Buffer,6,8,4,-0.039949,59,2,0.682,0.6159,1
170,BUF_8_D08_00170,Buffer,8,12,4,-0.027041,26,8,2.433,0.9462,1
171,BUF_4_D01_00171,Buffer,1,5,2,0.013716,44,4,0.942,0.1403,0
172,BUF_1_D06_00172,Buffer,6,5,4,-0.023868,48,1,0.454,0.7815,1
173,REG_8_D07_00173,Register,7,4,4,0.078738,25,8,2.887,0.3694,0
174,BUF_2_D03_00174,Buffer,3,4,4,0.0863,7,2,0.969,0.3706,0
175,LOG_4_D08_00175,Logic,8,7,2,0.007664,27,4,1.089,0.3579,0
176,PRT_16_D05_00176,Port,5,1,3,0.132408,6,16,5.737,0.4507,0
177,LOG_2_D06_00177,Logic,6,7,2,0.01773,44,2,0.767,0.222,0
178,BUF_16_D07_00178,Buffer,7,5,3,0.07013,13,16,4.432,0.1093,0
179,REG_16_D03_00179,Register,3,5,2,0.067359,14,16,5.635,0.4591,0
180,LOG_4_D02_00180,Logic,2,3,3,0.126731,6,4,1.604,0.1155,0
181,LOG_2_D09_00181,Logic,9,8,4,-0.016623,42,2,0.912,0.8608,1
182,LOG_2_D03_00182,Logic,3,1,3,0.092813,43,2,0.692,0.3256,0
183,LOG_2_D02_00183,Logic,2,8,2,0.077837,28,2,0.941,0.3221,0
184,LOG_4_D03_00184,Logic,3,3,2,0.03781,5,4,1.66,0.2339,0
185,LOG_16_D04_00185,Logic,4,4,1,0.030676,33,16,4.268,0.4796,0
186,LOG_4_D08_00186,Logic,8,4,4,0.063706,29,4,1.215,0.0688,0
187,PRT_16_D01_00187,Port,1,2,4,0.071251,20,16,4.421,0.445,0
188,PRT_4_D01_00188,Port,1,7,1,0.032528,24,4,1.269,0.2478,0
189,LOG_1_D01_00189,Logic,1,3,4,0.125335,37,1,0.486,0.2533,0
190,BUF_16_D03_00190,Buffer,3,7,4,0.051902,34,16,5.569,0.0612,0
191,REG_1_D08_00191,Register,8,2,3,0.051991,15,1,0.468,0.3419,0
192,BUF_2_D06_00192,Buffer,6,2,4,0.110397,44,2,0.751,0.4888,0
193,LOG_2_D12_00193,Logic,12,6,3,-0.031933,34,2,0.948,0.7798,1
194,LOG_4_D01_00194,Logic,1,7,3,0.04988,33,4,1.401,0.3959,0
195,LOG_8_D03_00195,Logic,3,4,1,0.095271,34,8,2.869,0.1639,0
196,BUF_8_D01_00196,Buffer,1,8,2,0.036447,34,8,2.207,0.3468,0
197,BUF_1_D01_00197,Buffer,1,4,3,0.094866,18,1,0.487,0.3009,0
198,LOG_4_D06_00198,Logic,6,1,2,0.128805,43,4,1.165,0.3501,0
199,LOG_16_D02_00199,Logic,2,7,2,0.028394,43,16,5.219,0.178,0
200,LOG_4_D09_00200,Logic,9,15,5,-0.049384,44,4,1.195,0.4679,1
201,LOG_4_D02_00201,Logic,2,7,1,0.047461,22,4,1.322,0.1105,0
202,BUF_1_D04_00202,Buffer,4,1,1,0.087848,38,1,0.547,0.4907,0
203,BUF_4_D05_00203,Buffer,5,7,3,0.042651,44,4,1.642,0.3088,0
204,BUF_4_D08_00204,Buffer,8,8,4,0.122157,19,4,1.683,0.4476,0
205,LOG_8_D01_00205,Logic,1,8,1,0.111933,44,8,2.162,0.1433,0
206,LOG_4_D04_00206,Logic,4,1,2,0.105052,9,4,1.14,0.1645,0
207,BUF_1_D01_00207,Buffer,1,2,3,0.054497,44,1,0.616,0.376,0
208,LOG_8_D12_00208,Logic,12,9,4,-0.002126,33,8,1.749,0.8486,1
209,LOG_16_D12_00209,Logic,12,12,3,-0.04069,28,16,3.658,0.8571,1
210,BUF_1_D06_00210,Buffer,6,1,2,0.088723,27,1,0.644,0.1993,0
211,LOG_16_D01_00211,Logic,1,6,4,0.095844,41,16,3.947,0.4291,0
212,BUF_8_D12_00212,Buffer,12,8,3,-0.019664,30,8,2.903,0.5857,1
213,LOG_2_D05_00213,Logic,5,4,3,0.030377,7,2,0.965,0.2184,0
214,LOG_4_D01_00214,Logic,1,8,2,0.032581,38,4,1.52,0.4656,0
215,LOG_1_D02_00215,Logic,2,3,2,0.110063,38,1,0.451,0.2567,0
216,PRT_16_D11_00216,Port,11,13,1,-0.05167,31,16,5.152,0.8946,1
217,BUF_16_D01_00217,Buffer,1,5,2,0.051528,22,16,3.721,0.1366,0
218,LOG_16_D02_00218,Logic,2,5,2,0.027837,44,16,4.345,0.1015,0
219,LOG_16_D06_00219,Logic,6,6,3,0.025526,23,16,3.483,0.367,0
220,LOG_1_D06_00220,Logic,6,8,1,0.023861,8,1,0.527,0.2618,0
221,LOG_16_D09_00221,Logic,9,6,5,-0.004242,53,16,3.838,0.7647,1
222,LOG_1_D04_00222,Logic,4,2,4,0.087329,34,1,0.541,0.0918,0
223,BUF_4_D11_00223,Buffer,11,11,4,-0.060306,41,4,1.214,0.5619,1
224,BUF_4_D06_00224,Buffer,6,6,4,0.075688,12,4,1.283,0.0794,0
225,REG_4_D05_00225,Register,5,6,2,0.078653,11,4,1.345,0.2326,0
226,LOG_16_D05_00226,Logic,5,8,4,0.090628,20,16,3.209,0.1574,0
227,LOG_16_D02_00227,Logic,2,6,2,0.123018,32,16,5.219,0.3159,0
228,BUF_1_D04_00228,Buffer,4,3,1,0.112208,36,1,0.568,0.3704,0
229,LOG_1_D02_00229,Logic,2,8,2,0.049665,43,1,0.587,0.2326,0
230,BUF_2_D07_00230,Buffer,7,6,4,0.098523,18,2,0.955,0.0777,0
231,PRT_16_D01_00231,Port,1,3,2,0.070681,44,16,4.131,0.1812,0
232,LOG_1_D06_00232,Logic,6,5,3,0.138183,27,1,0.567,0.4715,0
233,BUF_1_D07_00233,Buffer,7,3,3,0.01405,8,1,0.591,0.4555,0
234,REG_8_D06_00234,Register,6,2,3,0.130524,42,8,2.5,0.1559,0
235,BUF_2_D09_00235,Buffer,9,10,4,-0.033665,55,2,0.675,0.7812,1
236,LOG_2_D06_00236,Logic,6,7,2,0.046828,13,2,0.605,0.4427,0
237,BUF_8_D03_00237,Buffer,3,8,4,0.146371,13,8,2.876,0.1111,0
238,REG_8_D07_00238,Register,7,3,4,0.078865,33,8,2.068,0.2984,0
239,LOG_16_D01_00239,Logic,1,8,2,0.108259,39,16,3.874,0.1712,0
240,PRT_2_D10_00240,Port,10,11,3,-0.070381,30,2,0.892,0.6908,1
241,BUF_8_D05_00241,Buffer,5,8,1,0.080887,20,8,2.509,0.3245,0
242,BUF_8_D02_00242,Buffer,2,5,1,0.13602,5,8,2.226,0.2908,0
243,PRT_2_D06_00243,Port,6,7,3,0.144284,23,2,0.614,0.4092,0
244,PRT_1_D05_00244,Port,5,5,1,0.096249,41,1,0.581,0.3102,0
245,LOG_4_D01_00245,Logic,1,5,4,0.016964,22,4,1.006,0.2775,0
246,LOG_8_D05_00246,Logic,5,1,1,0.092554,14,8,2.092,0.4596,0
247,LOG_1_D04_00247,Logic,4,8,2,0.120909,26,1,0.643,0.4379,0
248,BUF_2_D03_00248,Buffer,3,8,4,0.116703,33,2,0.684,0.1571,0
249,BUF_8_D06_00249,Buffer,6,1,3,0.114545,15,8,2.138,0.1022,0
250,LOG_1_D04_00250,Logic,4,7,4,0.073815,32,1,0.508,0.1153,0
251,REG_1_D09_00251,Register,9,14,3,0.00175,27,1,0.634,0.7914,1
252,BUF_16_D07_00252,Buffer,7,5,3,0.044197,21,16,3.952,0.411,0
253,REG_4_D11_00253,Register,11,7,5,-0.014508,36,4,1.338,0.71,1
254,BUF_4_D02_00254,Buffer,2,1,4,0.019166,33,4,1.076,0.0968,0
255,LOG_2_D04_00255,Logic,4,1,1,0.094813,43,2,0.98,0.0756,0
256,BUF_1_D11_00256,Buffer,11,5,1,-0.007203,36,1,0.589,0.515,1
257,LOG_4_D08_00257,Logic,8,2,4,0.138791,32,4,1.106,0.1744,0
258,REG_4_D05_00258,Register,5,1,4,0.061346,21,4,1.042,0.4982,0
259,LOG_8_D04_00259,Logic,4,7,2,0.098595,39,8,1.849,0.0988,0
260,BUF_8_D08_00260,Buffer,8,5,1,0.010055,21,8,1.53,0.0817,0
261,LOG_2_D11_00261,Logic,11,14,1,-0.000704,42,2,0.88,0.7823,1
262,PRT_16_D01_00262,Port,1,8,4,0.068228,9,16,3.423,0.4298,0
263,LOG_1_D08_00263,Logic,8,2,3,0.053349,8,1,0.523,0.1863,0
264,REG_2_D08_00264,Register,8,5,4,-0.015361,37,2,0.822,0.595,1
265,PRT_8_D11_00265,Port,11,7,3,-0.02085,47,8,1.636,0.8982,1
266,BUF_2_D04_00266,Buffer,4,3,1,0.032998,42,2,0.796,0.3739,0
267,LOG_1_D10_00267,Logic,10,14,3,-0.037527,53,1,0.457,0.9325,1
268,LOG_8_D01_00268,Logic,1,7,1,0.035693,38,8,3.004,0.3442,0
269,REG_8_D03_00269,Register,3,4,1,0.010347,6,8,2.951,0.1137,0
270,BUF_1_D04_00270,Buffer,4,3,1,0.029976,24,1,0.541,0.0725,0
271,LOG_1_D02_00271,Logic,2,2,1,0.077086,19,1,0.611,0.4096,0
272,LOG_4_D07_00272,Logic,7,6,1,0.146499,13,4,1.569,0.3092,0
273,REG_2_D01_00273,Register,1,3,3,0.014167,31,2,0.879,0.1733,0
274,BUF_16_D08_00274,Buffer,8,4,1,0.024339,45,16,3.904,0.406,0
275,LOG_4_D08_00275,Logic,8,2,1,0.006047,42,4,1.233,0.4668,0
276,REG_8_D08_00276,Register,8,3,2,0.025748,33,8,1.883,0.1719,0
277,LOG_4_D11_00277,Logic,11,4,5,-0.0647,30,4,1.178,0.6999,1
278,LOG_4_D04_00278,Logic,4,4,1,0.148058,44,4,1.59,0.4896,0
279,PRT_8_D04_00279,Port,4,8,2,0.045082,14,8,2.296,0.1372,0
280,LOG_16_D01_00280,Logic,1,1,3,0.046334,26,16,5.276,0.2456,0
281,REG_8_D01_00281,Register,1,2,1,0.139105,6,8,2.324,0.1291,0
282,LOG_2_D04_00282,Logic,4,8,3,0.065765,25,2,0.912,0.3862,0
283,LOG_1_D02_00283,Logic,2,4,4,0.131134,19,1,0.544,0.219,0
284,LOG_4_D07_00284,Logic,7,3,2,0.139544,29,4,1.009,0.2547,0
285,BUF_1_D06_00285,Buffer,6,5,2,0.053704,41,1,0.506,0.0644,0
286,LOG_16_D08_00286,Logic,8,8,4,0.029824,23,16,3.202,0.2046,0
287,REG_16_D03_00287,Register,3,4,1,0.064696,18,16,4.215,0.2848,0
288,LOG_16_D01_00288,Logic,1,7,2,0.040936,19,16,5.728,0.2454,0
289,PRT_1_D01_00289,Port,1,7,1,0.010809,37,1,0.535,0.2618,0
290,LOG_8_D02_00290,Logic,2,8,4,0.039874,5,8,3.02,0.3013,0
291,LOG_8_D08_00291,Logic,8,7,1,-0.078646,35,8,2.873,0.7845,1
292,BUF_2_D01_00292,Buffer,1,8,4,0.116916,30,2,0.916,0.4434,0
293,LOG_1_D08_00293,Logic,8,1,1,0.060807,38,1,0.509,0.3608,0
294,REG_1_D04_00294,Register,4,2,3,0.111685,28,1,0.472,0.0747,0
295,LOG_16_D01_00295,Logic,1,6,3,0.030414,9,16,4.97,0.3015,0
296,LOG_2_D06_00296,Logic,6,4,1,0.099111,42,2,0.901,0.3818,0
297,REG_1_D06_00297,Register,6,6,3,0.078017,8,1,0.525,0.2403,0
298,LOG_2_D02_00298,Logic,2,8,3,0.070537,9,2,0.957,0.2157,0
299,LOG_2_D06_00299,Logic,6,10,2,-0.055488,31,2,0.71,0.9283,1
300,BUF_8_D08_00300,Buffer,8,3,2,0.0805,23,8,3.051,0.3323,0
301,BUF_4_D03_00301,Buffer,3,8,3,0.065919,6,4,1.051,0.382,0
302,LOG_8_D04_00302,Logic,4,6,4,0.088912,25,8,2.449,0.3451,0
303,BUF_2_D12_00303,Buffer,12,12,4,-0.041069,44,2,0.916,0.7336,1
304,LOG_16_D08_00304,Logic,8,8,1,-0.067391,35,16,5.657,0.5922,1
305,BUF_2_D08_00305,Buffer,8,6,2,-0.008657,34,2,0.695,0.7964,1
306,LOG_1_D06_00306,Logic,6,3,4,0.042759,40,1,0.583,0.133,0
307,PRT_1_D07_00307,Port,7,9,4,-0.034111,44,1,0.634,0.5313,1
308,LOG_16_D08_00308,Logic,8,3,4,0.139533,39,16,3.76,0.1202,0
309,BUF_4_D09_00309,Buffer,9,8,5,-0.023315,53,4,1.451,0.8498,1
310,BUF_8_D01_00310,Buffer,1,3,1,0.049672,19,8,2.072,0.2307,0
311,LOG_1_D04_00311,Logic,4,4,3,0.033379,33,1,0.645,0.0876,0
312,LOG_8_D08_00312,Logic,8,6,1,0.136725,14,8,2.091,0.2125,0
313,LOG_1_D05_00313,Logic,5,6,3,0.049672,40,1,0.493,0.2505,0
314,REG_8_D11_00314,Register,11,10,4,-0.055466,52,8,1.723,0.8528,1
